modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
8.4,2025-08-27T00:00:08.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284252.26801574,890.26310222858,418027.17940041,0.034775625914335,5.6338757872581,-0.0035732174292207,890.30035400391,137.15048217773,131.3603078751,493.74173583984,472.89710835035,-9.3067321777344,5.883846282959,1.1964303255081,0.99197041988373,-0.0084041003137827,0.4071600376052,863.06784363089,0.32775843143463,741.56707763672,741.56707763672,98.651313781738,98.648300170898,0,0,0,0,0,0,0,
8.6,2025-08-27T00:00:08.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284230.28393603,888.44414154909,418010.55922432,0.039998214691877,5.6341534256935,-0.0058874785900116,888.44415283203,139.00848388672,133.15196433089,500.43054199219,479.34707159121,-8.8649311065674,5.9485483169556,1.2801591157913,1.0003027915955,-0.0048200031742454,0.41266704049364,890.68737715736,0.32729277014732,748.25762939453,748.25762939453,98.666351318359,98.664703369141,0,0,0,0,0,0,0,
8.8,2025-08-27T00:00:08.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284208.00735975,886.73972610831,417993.71125561,0.046649269759655,5.6344558000565,-0.0074734068475664,886.75610351562,140.79750061035,134.87674671945,506.87100219727,485.55628819001,-8.1899242401123,6.0077848434448,1.282646894455,0.99997091293335,-0.001410226454027,0.41796986260588,918.66960244663,0.32682612538338,753.30194091797,753.30194091797,98.684326171875,98.683792114258,0,0,0,0,0,0,0,
9,2025-08-27T00:00:09.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284185.43980454,885.1713154659,417976.63736381,0.054848752915859,5.6346582174301,-0.0083220899105072,885.201171875,142.57162475586,136.58664873685,513.25784912109,491.71193545266,-7.4658126831055,6.1444354057312,1.4457590579987,1.0187445878983,0.00095667352434248,0.42322888340332,947.01166026833,0.32635560631752,756.94281005859,756.94281005859,98.704566955566,98.704925537109,0,0,0,0,0,0,0,
9.2,2025-08-27T00:00:09.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284162.582913,883.77058643798,417959.33897735,0.061677671968937,5.6347029209137,-0.0085455738008022,883.77056884766,144.3837890625,138.33244130775,519.781640625,497.99678870791,-6.6021962165833,6.1547822952271,1.3297338485718,1.005263209343,0.0019949097186327,0.42860134886065,975.71067952941,0.32499518990517,759.41241455078,759.41241455078,98.72647857666,98.727500915527,0,0,0,0,0,0,0,
9.4,2025-08-27T00:00:09.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284139.44037622,882.54125833177,417941.8192737,0.073526129126549,5.6345020532608,-0.0083925183862448,882.55255126953,146.12413024902,140.00817177675,526.04686889648,504.02941839629,-5.6446928977966,6.4266653060913,1.5046724081039,1.0267853736877,0.0016233022324741,0.43376139372213,1004.762844209,0.32550403475761,760.92767333984,760.92767333984,98.749542236328,98.751037597656,0,0,0,0,0,0,0,
9.6,2025-08-27T00:00:09.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284116.01547926,881.53308338911,417924.08005642,0.085461094975471,5.6340985894203,-0.0081699592992663,881.55090332031,147.83932495117,141.65853532927,532.22156982422,509.97072718539,-4.4526462554932,6.6226449012756,1.6144971847534,1.0411441326141,0.00010805480269482,0.43884780822398,1034.1638993557,0.32502713799477,761.68725585938,761.68725585938,98.773277282715,98.775077819824,0,0,0,0,0,0,0,
9.8,2025-08-27T00:00:09.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284092.31310702,880.78639522483,417906.12388248,0.095918290317059,5.6335786581039,-0.0081530241295695,880.78637695312,149.58322143555,143.33486643764,538.49959716797,516.00551917552,-3.047883272171,6.6635727882385,1.6469888687134,1.0455700159073,-0.0017926787259057,0.44402044542905,1063.9092212715,0.32356584072113,761.86889648438,761.86889648438,98.797302246094,98.799270629883,0,0,0,0,0,0,0,
10,2025-08-27T00:00:10.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284068.33872675,880.32514132238,417887.95363973,0.10345392674208,5.6330895423889,-0.0084864012897015,880.32830810547,151.25946044922,144.94434032644,544.53405761719,521.79962517519,-1.5961592197418,6.5325608253479,1.673658490181,1.0478600263596,-0.0033485710155219,0.44899376571061,1093.9947890065,0.32397377490997,761.62835693359,761.62835693359,98.821304321289,98.823333740234,0,0,0,0,0,0,0,
10.2,2025-08-27T00:00:10.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284044.09716695,880.15485348035,417869.571699,0.10837408155203,5.6327070593834,-0.0091405501589179,880.15563964844,152.92665100098,146.54317807991,550.53594360352,527.55544108766,-0.19583295285702,6.2833099365234,1.5635735988617,1.0335643291473,-0.003968742210418,0.4539417629308,1124.4181018533,0.32349106669426,761.099609375,761.099609375,98.845062255859,98.847053527832,0,0,0,0,0,0,0,
